Nrun	ID	Time	Size	A	B	Width	Length	Dis	Miss	Azwidth	Alpha
1	020081	16:00:42,906.173.740	123	2.695	-42.714	1.054	3.455	22.684	14.860	6.050	0.714
1	020094	16:00:42,951.693.590	121	2.080	25.807	0.924	2.649	20.232	11.181	2.931	0.586
1	020111	16:00:43,046.703.680	245	-0.117	3.256	3.481	8.081	27.451	3.234	13.969	0.118
1	020117	16:00:43,059.933.030	153	-0.295	31.581	1.376	2.279	30.695	30.289	6.882	1.408
1	020159	16:00:43,308.454.500	55	-0.178	15.550	1.159	1.484	18.987	15.310	2.489	0.938
1	020176	16:00:43,367.494.940	90	-0.080	15.189	0.920	1.667	17.950	15.140	2.842	1.004
1	020183	16:00:43,418.858.470	90	-0.755	-18.868	1.252	2.912	19.667	15.057	5.903	0.872
1	020185	16:00:43,432.649.370	39	1.272	18.314	1.084	1.714	18.844	11.318	1.911	0.644
1	020191	16:00:43,471.611.410	86	1.268	39.104	0.988	1.922	24.603	24.213	4.951	1.393
1	020201	16:00:43,497.726.060	242	1.280	39.316	1.057	4.875	33.635	24.206	17.484	0.803
1	020337	16:00:44,256.923.710	420	-1.967	41.323	2.201	2.565	30.350	18.729	10.470	0.665
1	020355	16:00:44,338.150.050	2162	-4.718	-60.888	2.406	8.206	12.766	12.625	116.597	1.422
1	020360	16:00:44,357.336.740	576	-0.198	-13.198	3.270	4.200	32.386	12.946	17.498	0.411
1	020363	16:00:44,370.604.320	243	-0.380	-5.277	1.031	2.436	15.121	4.934	4.402	0.332
1	020369	16:00:44,395.651.760	94	1.622	-4.601	1.273	1.832	12.532	2.415	2.764	0.194
1	020394	16:00:44,514.857.710	374	1.020	-36.549	1.367	6.211	25.977	25.584	30.313	1.397
1	020429	16:00:44,708.653.800	139	0.383	-6.106	1.265	2.506	7.852	5.702	5.329	0.813
1	020450	16:00:44,784.806.520	64	-34.706	429.491	0.774	1.713	12.380	12.370	5.044	1.530
1	020458	16:00:44,835.952.010	75	-0.167	9.236	1.142	14.545	29.535	9.109	21.970	0.314
1	020501	16:00:45,051.514.480	168	-9.870	-135.217	1.261	2.071	31.120	13.630	2.613	0.453
1	020543	16:00:45,273.751.850	157	0.498	-18.444	1.291	2.459	16.828	16.510	6.721	1.376
1	020549	16:00:45,330.059.520	672	0.651	20.511	1.517	3.294	29.080	17.187	9.483	0.632
1	020553	16:00:45,342.156.920	109	0.714	13.003	0.988	1.971	20.202	10.582	2.236	0.551
1	020562	16:00:45,397.491.420	62	3.215	-15.563	1.227	1.992	5.897	4.623	3.841	0.901
1	020574	16:00:45,434.051.830	134	4.618	-2.200	1.172	3.601	7.698	0.466	1.590	0.061
1	020580	16:00:45,457.881.460	765	-2.491	-74.309	1.815	3.030	39.675	27.684	13.140	0.772
1	020619	16:00:45,614.467.360	55	-0.040	10.609	1.079	1.654	11.604	10.600	3.140	1.152
1	020638	16:00:45,718.168.680	624	0.401	21.305	1.659	3.838	24.543	19.777	16.522	0.937
1	020652	16:00:45,767.858.710	94	-3.285	6.508	1.813	2.290	16.681	1.895	3.375	0.114
1	020662	16:00:45,837.899.390	158	-2.165	-15.559	1.008	3.512	22.846	6.524	2.339	0.290
1	020677	16:00:45,892.980.010	1648	0.672	-28.386	1.997	3.338	23.719	23.564	16.220	1.457
1	020683	16:00:45,936.615.990	201	8.130	135.576	1.253	2.229	31.350	16.552	4.065	0.556
1	020691	16:00:45,969.628.250	79	0.097	32.386	0.794	3.093	33.670	32.235	13.166	1.278
1	020715	16:00:46,055.693.480	597	-22.702	-338.285	1.610	3.272	19.322	14.887	14.334	0.880
1	020719	16:00:46,080.491.340	312	0.299	-13.469	1.632	2.535	17.351	12.905	6.280	0.839
1	020729	16:00:46,121.832.780	594	2.261	49.665	1.369	5.428	26.007	20.092	27.793	0.883
1	020787	16:00:46,450.199.480	186	1.391	62.462	1.044	5.358	36.460	36.457	33.971	1.558
1	020836	16:00:46,685.045.930	52	7.593	266.213	0.000	3.066	36.599	34.758	10.147	1.252
1	020844	16:00:46,722.268.340	88	-0.709	-27.725	1.264	2.168	35.319	22.614	3.344	0.695
1	020848	16:00:46,737.323.430	330	-0.063	-3.250	1.421	4.358	29.566	3.243	3.863	0.110
1	020855	16:00:46,775.019.590	146	-0.726	8.399	2.869	8.433	18.967	6.795	16.192	0.366
1	020856	16:00:46,780.146.120	62	-0.115	4.957	1.041	1.744	37.521	4.925	1.154	0.132
1	020873	16:00:46,864.331.910	336	-1.070	-18.787	1.277	6.557	24.470	12.828	17.474	0.552
1	020955	16:00:47,294.862.040	285	0.498	-2.595	1.739	2.958	6.414	2.322	6.470	0.370
1	020983	16:00:47,409.977.510	105	-0.049	-9.057	1.015	2.125	25.038	9.046	1.376	0.370
1	020989	16:00:47,436.305.120	85	-0.168	11.386	1.130	1.633	36.747	11.229	1.383	0.311
1	021005	16:00:47,538.059.990	161	67.689	-493.148	1.085	2.035	11.540	7.285	3.977	0.683
1	021022	16:00:47,652.565.510	377	-0.280	36.484	1.458	5.698	36.367	35.132	40.123	1.309
1	021025	16:00:47,669.547.860	149	3.121	-37.930	1.471	3.959	27.824	11.573	4.949	0.429
1	021026	16:00:47,671.774.360	71	1.450	15.001	1.063	1.721	9.881	8.517	2.893	1.039
1	021040	16:00:47,709.198.050	74	-1.951	9.708	1.192	6.158	5.946	4.428	23.057	0.840
1	021061	16:00:47,801.435.170	47	-0.048	-17.467	1.053	1.665	17.448	17.447	3.362	1.561
1	021063	16:00:47,802.184.350	207	-0.800	-24.847	1.264	2.298	27.789	19.402	4.869	0.773
1	021070	16:00:47,823.651.990	107	1.211	7.151	1.389	1.718	21.733	4.554	2.867	0.211
1	021116	16:00:48,046.919.970	217	-0.705	-1.440	0.675	2.003	16.313	1.178	1.088	0.072
1	021122	16:00:48,073.598.680	231	-0.767	-13.506	1.026	2.191	10.880	10.716	7.343	1.397
1	021132	16:00:48,116.413.380	64	-0.199	15.891	1.059	2.864	18.103	15.585	7.065	1.037
1	021175	16:00:48,356.207.250	269	-0.128	-3.709	1.437	2.801	20.691	3.679	4.541	0.179
1	021182	16:00:48,406.441.190	1008	2.765	17.494	3.114	6.498	31.116	5.950	26.915	0.192
1	021202	16:00:48,505.751.640	168	0.509	4.695	1.646	2.360	12.003	4.183	5.361	0.356
1	021216	16:00:48,577.133.840	125	11.337	70.635	1.887	2.108	13.173	6.207	5.293	0.491
1	021217	16:00:48,579.400.870	151	0.629	3.224	0.468	10.280	10.988	2.729	7.833	0.251
1	021252	16:00:48,751.206.560	45	3.466	19.781	0.998	2.179	33.631	5.483	1.286	0.164
1	021263	16:00:48,801.715.800	68	0.551	-7.495	1.130	2.046	23.682	6.565	2.040	0.281
1	021273	16:00:48,843.662.350	122	-1.680	39.320	1.096	3.917	20.262	20.109	16.315	1.448
1	021278	16:00:48,857.974.010	263	-1.190	23.020	1.016	2.409	15.330	14.806	8.790	1.309
1	021293	16:00:48,940.202.160	90	-1.468	17.068	1.625	2.310	10.759	9.611	6.167	1.105
1	021350	16:00:49,188.604.340	80	0.631	28.582	0.952	2.941	27.626	24.170	8.652	1.065
1	021381	16:00:49,342.191.080	215	0.472	5.244	1.148	3.232	39.585	4.742	2.499	0.120
1	021383	16:00:49,354.806.380	102	0.511	-4.803	0.947	3.989	5.681	4.276	8.794	0.852
1	021403	16:00:49,446.327.670	73	-1.637	28.310	0.940	2.526	25.973	14.758	3.319	0.604
1	021419	16:00:49,493.588.980	902	1.143	-34.595	1.215	4.044	22.815	22.776	19.182	1.512
1	021420	16:00:49,503.630.140	695	0.003	16.878	3.733	4.006	28.896	16.878	27.608	0.624
1	021436	16:00:49,574.461.480	54	-0.536	-12.835	0.812	2.144	11.326	11.310	5.060	1.518
1	021474	16:00:49,757.721.620	611	-0.383	10.187	1.541	4.134	19.520	9.512	9.114	0.509
1	021488	16:00:49,833.787.150	148	-0.288	10.785	1.095	1.960	18.769	10.364	2.607	0.585
1	021541	16:00:50,008.642.520	613	4.166	56.590	1.354	5.006	26.989	13.208	16.564	0.511
1	021552	16:00:50,088.638.120	55	0.239	-6.102	0.957	2.117	12.615	5.934	1.893	0.490
1	021578	16:00:50,195.478.020	51	0.142	9.180	1.072	7.935	15.586	9.089	19.928	0.623
1	021582	16:00:50,216.129.690	185	2.299	-5.780	1.122	2.622	7.467	2.305	1.796	0.314
1	021593	16:00:50,272.445.560	3000	0.667	-30.088	2.050	3.888	25.076	25.034	21.770	1.512
1	021598	16:00:50,279.808.910	78	0.400	-18.885	1.212	1.918	17.750	17.533	4.100	1.414
1	021604	16:00:50,309.655.280	265	0.167	-0.872	3.595	4.849	10.704	0.860	15.861	0.080
1	021618	16:00:50,371.466.500	177	-24.988	-3.136	2.901	8.525	13.708	0.125	10.981	0.009
1	021619	16:00:50,373.223.940	301	-0.964	-4.196	1.288	2.266	24.225	3.021	3.691	0.125
1	021639	16:00:50,508.452.970	80	0.184	9.834	1.071	2.707	18.935	9.672	3.513	0.536
1	021675	16:00:50,702.065.830	64	2.549	1.995	1.399	2.388	8.804	0.729	2.310	0.083
1	021734	16:00:51,008.310.790	358	0.166	-0.830	1.442	3.797	4.836	0.819	3.597	0.170
1	021737	16:00:51,033.668.230	407	0.456	10.082	1.270	3.877	24.838	9.172	6.089	0.378
1	021740	16:00:51,064.587.960	51	-0.225	9.335	1.724	8.726	13.518	9.107	30.668	0.739
1	021764	16:00:51,202.276.590	240	0.126	9.456	2.113	4.813	17.688	9.382	15.373	0.559
1	021767	16:00:51,208.832.400	333	0.556	-2.895	1.222	2.510	4.471	2.530	7.279	0.601
1	021788	16:00:51,339.003.670	71	-0.874	-31.516	1.212	1.879	36.032	23.731	2.689	0.719
1	021796	16:00:51,370.949.270	116	2.658	78.808	1.041	3.577	32.816	27.754	11.829	1.008
1	021797	16:00:51,391.303.100	101	-0.462	23.497	1.076	3.401	21.622	21.328	11.390	1.406
1	021815	16:00:51,497.020.090	250	3.588	-24.583	1.560	1.776	17.252	6.600	3.994	0.393
1	021830	16:00:51,588.511.500	235	-1.958	9.998	1.247	6.562	26.756	4.547	4.206	0.171
