Nrun	ID	Time	Size	A	B	Width	Length	Dis	Miss	Azwidth	Alpha
1	022414	16:00:54,488.487.070	494	3.183	17.300	1.240	5.173	14.261	5.185	7.419	0.372
1	022423	16:00:54,527.009.230	223	2.122	-17.669	1.715	7.789	28.572	7.531	8.371	0.267
1	022439	16:00:54,579.409.320	52	-4.528	110.582	1.240	2.243	31.227	23.850	4.492	0.869
1	022595	16:00:55,291.206.800	48	2.954	68.538	0.986	2.168	25.129	21.975	4.155	1.064
1	022602	16:00:55,326.493.760	67	0.262	-2.728	0.912	3.095	16.037	2.639	1.161	0.165
1	022635	16:00:55,508.469.170	101	1.218	-26.207	1.029	3.234	17.012	16.627	7.849	1.358
1	022659	16:00:55,614.807.760	86	3.312	-23.870	0.960	9.722	22.689	6.899	7.466	0.309
1	022675	16:00:55,677.358.060	311	-1.578	9.060	4.645	20.063	28.252	4.849	39.451	0.173
1	022689	16:00:55,744.203.880	58	1.726	-21.969	1.582	11.429	24.954	11.013	29.170	0.457
1	022697	16:00:55,786.100.620	172	-3.175	-64.851	1.014	4.397	26.931	19.483	13.363	0.809
1	022721	16:00:55,893.376.410	117	-0.860	5.050	1.462	2.288	16.697	3.829	3.348	0.231
1	022732	16:00:55,957.793.660	78	2.197	-14.686	0.511	17.435	15.474	6.083	36.194	0.404
1	022742	16:00:55,993.254.500	104	0.154	14.945	2.698	4.930	23.872	14.772	14.707	0.667
1	022745	16:00:56,004.939.060	56	0.194	1.780	1.639	11.476	9.459	1.748	6.966	0.186
1	022758	16:00:56,084.733.940	149	-2.417	-66.241	0.928	2.940	30.930	25.320	9.333	0.959
1	022760	16:00:56,089.737.050	68	4.805	-115.321	1.211	1.898	26.390	23.499	3.722	1.098
1	022767	16:00:56,113.155.540	78	-0.869	4.857	1.277	1.712	23.840	3.666	2.766	0.154
1	022771	16:00:56,141.330.280	101	-0.537	-10.875	1.095	3.041	17.878	9.582	4.506	0.566
1	022782	16:00:56,198.006.950	421	-0.373	-0.899	2.145	4.555	19.945	0.843	8.844	0.042
1	022823	16:00:56,389.786.410	75	-1.475	-19.830	0.925	1.907	15.319	11.126	2.691	0.813
1	022825	16:00:56,392.330.300	67	0.850	-35.545	0.614	5.097	28.775	27.085	22.213	1.226
1	022846	16:00:56,544.235.610	122	-20.143	169.998	1.679	10.404	25.919	8.429	16.755	0.331
1	022850	16:00:56,565.255.070	51	0.015	4.355	1.030	2.331	7.541	4.354	3.446	0.616
1	022872	16:00:56,706.025.990	143	-5.940	101.371	1.310	3.229	17.486	16.830	9.918	1.296
1	022874	16:00:56,711.572.070	104	-0.343	-21.820	0.928	2.763	21.166	20.639	8.311	1.347
1	022892	16:00:56,792.090.400	104	-0.425	7.401	1.009	2.228	14.303	6.812	2.093	0.496
1	022903	16:00:56,862.448.100	67	-0.080	3.942	0.965	3.847	4.257	3.929	13.589	1.176
1	022929	16:00:56,994.381.780	73	0.018	6.290	0.938	2.594	24.320	6.289	1.612	0.262
1	022939	16:00:57,038.854.750	134	-1.294	26.785	0.891	3.788	22.805	16.382	9.351	0.801
1	022955	16:00:57,099.755.940	155	-0.041	-22.538	0.989	7.741	22.526	22.518	61.711	1.544
1	022958	16:00:57,114.175.790	98	-2.228	-46.567	1.178	1.570	22.141	19.072	2.850	1.038
1	022982	16:00:57,223.722.600	636	-1.554	5.882	2.974	8.146	30.546	3.183	9.855	0.104
1	023011	16:00:57,446.488.640	59	0.346	17.061	1.225	2.103	28.235	16.126	2.401	0.608
1	023051	16:00:57,658.508.470	66	-0.258	-7.298	1.013	2.304	21.340	7.067	1.400	0.338
1	023059	16:00:57,676.418.760	84	2.077	48.207	1.429	2.334	27.908	20.913	4.172	0.847
1	023109	16:00:58,023.134.110	184	-1.531	-27.153	1.162	1.971	27.723	14.849	2.363	0.565
1	023166	16:00:58,357.784.210	324	-1.167	5.950	1.306	2.187	7.512	3.872	5.064	0.542
1	023177	16:00:58,390.060.910	120	0.144	5.030	1.568	2.051	8.896	4.979	2.728	0.594
1	023181	16:00:58,397.878.140	714	-3.355	-51.144	2.314	3.826	15.171	14.609	23.053	1.298
1	023195	16:00:58,441.213.410	56	0.644	-14.827	0.834	2.183	17.685	12.464	3.121	0.782
1	023206	16:00:58,518.161.400	340	0.799	-43.826	1.746	2.080	34.237	34.231	8.281	1.552
1	023216	16:00:58,576.747.220	85	-0.333	-6.713	1.123	2.231	16.257	6.368	1.903	0.403
1	023220	16:00:58,591.821.980	249	1.056	-9.264	0.959	2.531	13.943	6.371	3.693	0.475
1	023233	16:00:58,633.645.910	385	1.020	-2.869	2.047	6.715	21.319	2.009	7.596	0.094
1	023252	16:00:58,760.661.340	512	0.651	-40.030	1.560	2.921	33.816	33.547	15.283	1.444
1	023264	16:00:58,801.270.440	1352	-0.583	-26.795	1.895	4.754	23.160	23.144	35.555	1.534
1	023276	16:00:58,839.455.910	53	-0.952	22.249	0.857	2.057	16.139	16.115	5.058	1.517
1	023302	16:00:58,963.430.380	117	-2.267	-65.328	1.115	2.575	29.310	26.369	7.082	1.119
1	023310	16:00:59,000.078.980	55	0.136	2.350	0.987	5.828	2.342	2.329	29.891	1.465
1	023312	16:00:59,012.157.260	51	0.498	0.784	1.252	1.914	13.510	0.702	1.662	0.052
1	023315	16:00:59,022.390.210	95	-0.355	6.399	1.126	11.689	12.829	6.031	25.186	0.489
1	023341	16:00:59,157.907.070	61	-7.532	195.027	0.881	1.728	25.942	25.668	4.877	1.425
1	023359	16:00:59,258.036.710	23019	1.711	-64.784	1.857	2.872	34.670	32.694	19.004	1.232
1	023378	16:00:59,340.038.580	85	-0.242	25.413	0.644	2.859	25.213	24.698	8.890	1.368
1	023380	16:00:59,342.601.230	354	-3.536	68.881	1.782	2.286	18.803	18.747	8.631	1.494
1	023404	16:00:59,463.046.630	115	-3.875	50.910	1.362	1.684	13.466	12.720	4.435	1.236
1	023431	16:00:59,644.851.430	54	0.153	2.213	0.379	16.203	8.906	2.188	12.770	0.248
1	023473	16:00:59,849.042.330	101	-11.746	201.117	0.858	2.301	22.792	17.060	5.151	0.846
1	023505	16:01:00,000.723.690	89	-43.049	-1055.811	1.095	1.903	24.555	24.519	4.377	1.517
1	023519	16:01:00,070.239.450	64	0.834	-3.634	1.182	11.222	6.910	2.791	19.136	0.416
1	023531	16:01:00,125.073.620	136	0.175	11.083	1.133	2.150	11.195	10.917	6.556	1.347
1	023541	16:01:00,180.112.490	133	-2.062	20.343	1.463	9.961	23.460	8.877	21.626	0.388
1	023551	16:01:00,251.418.880	1457	1.494	-55.422	2.747	3.737	31.279	30.834	20.119	1.402
1	023552	16:01:00,255.425.050	85	2.404	-15.938	1.306	5.949	7.814	6.121	22.477	0.900
1	023565	16:01:00,307.419.740	190	12.448	18.299	1.779	4.643	31.856	1.465	5.993	0.046
1	023574	16:01:00,348.141.180	39	1.351	11.099	1.136	1.659	24.318	6.602	1.271	0.275
1	023594	16:01:00,425.888.620	62	0.257	-9.176	1.150	2.168	22.106	8.887	1.828	0.414
1	023606	16:01:00,497.959.300	47	3.041	79.704	0.898	2.250	27.040	24.897	4.454	1.170
1	023612	16:01:00,530.323.010	3555	1.239	-51.881	1.629	3.258	33.157	32.577	19.389	1.384
1	023620	16:01:00,574.843.930	96	-0.384	-1.862	0.861	2.349	3.716	1.738	2.047	0.487
1	023631	16:01:00,653.408.290	146	0.447	-26.848	1.269	4.773	24.654	24.514	25.969	1.464
1	023649	16:01:00,742.856.580	130	0.873	-3.557	1.346	2.482	11.459	2.680	3.552	0.236
1	023671	16:01:00,882.619.040	156	-0.975	12.410	1.842	7.213	27.633	8.888	13.621	0.327
1	023680	16:01:00,954.177.300	184	0.084	16.438	0.887	2.113	22.359	16.380	4.929	0.822
1	023711	16:01:01,094.888.370	76	0.080	13.082	1.015	2.422	22.023	13.041	3.239	0.634
1	023715	16:01:01,108.112.300	124	-5.447	27.356	1.524	2.751	21.456	4.940	2.797	0.232
1	023720	16:01:01,128.042.790	248	0.159	-17.167	1.751	2.529	21.894	16.954	7.636	0.886
1	023731	16:01:01,198.467.340	355	0.574	-14.483	1.364	3.762	12.709	12.563	21.767	1.419
1	023748	16:01:01,269.474.550	85	3.930	15.840	0.769	1.997	13.751	3.906	1.613	0.288
1	023766	16:01:01,364.755.630	46	5.595	-38.538	0.876	19.548	15.046	6.781	76.702	0.468
1	023776	16:01:01,414.856.170	92	46.038	1317.818	1.009	2.163	28.826	28.618	4.352	1.451
1	023799	16:01:01,503.737.050	83	-3.444	-105.746	1.052	1.547	29.566	29.483	3.298	1.496
1	023852	16:01:01,727.738.600	59	-0.441	-14.292	0.800	2.737	22.810	13.076	3.674	0.610
1	023857	16:01:01,755.708.900	60	0.690	-12.525	1.132	2.095	10.551	10.311	4.955	1.357
1	023869	16:01:01,833.262.080	106	0.915	-17.458	1.000	3.313	23.876	12.880	5.422	0.570
1	023880	16:01:01,873.459.380	81	1.308	-35.460	0.729	3.033	30.114	21.537	7.193	0.797
